Video acuity assessment in mobile devices.,https://doi.org/10.1109/INFOCOM.2015.7218361,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Redundancy control through traffic deduplication.,https://doi.org/10.1109/INFOCOM.2015.7218362,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Optimized layered integrated video encoding.,https://doi.org/10.1109/INFOCOM.2015.7218363,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Adaptive video streaming over whitespace: SVC for 3-Tiered spectrum sharing.,https://doi.org/10.1109/INFOCOM.2015.7218364,2015,A,IEEE Conference on Computer Communications (INFOCOM)
On the performance of successive interference cancellation in D2D-enabled cellular networks.,https://doi.org/10.1109/INFOCOM.2015.7218365,2015,A,IEEE Conference on Computer Communications (INFOCOM)
A stochastic geometry analysis of D2D overlaying multi-channel downlink cellular networks.,https://doi.org/10.1109/INFOCOM.2015.7218366,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Heterogeneous statistical QoS provisioning over 5G wireless full-duplex networks.,https://doi.org/10.1109/INFOCOM.2015.7218367,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Energy-efficient transmission with data sharing.,https://doi.org/10.1109/INFOCOM.2015.7218369,2015,A,IEEE Conference on Computer Communications (INFOCOM)
ExPerio - Exploiting periodicity for opportunistic energy-efficient data transmission.,https://doi.org/10.1109/INFOCOM.2015.7218370,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Energy-aware wireless scheduling with near optimal backlog and convergence time tradeoffs.,https://doi.org/10.1109/INFOCOM.2015.7218371,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Power-throughput tradeoffs of 802.11n/ac in smartphones.,https://doi.org/10.1109/INFOCOM.2015.7218372,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Towards 48-fold cabling complexity reduction in large flattened butterfly networks.,https://doi.org/10.1109/INFOCOM.2015.7218373,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Absorbing micro-burst traffic by enhancing dynamic threshold policy of data center switches.,https://doi.org/10.1109/INFOCOM.2015.7218374,2015,A,IEEE Conference on Computer Communications (INFOCOM)
"More load, more differentiation - A design principle for deadline-aware congestion control.",https://doi.org/10.1109/INFOCOM.2015.7218375,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Cost efficient and performance guaranteed virtual network embedding in multicast fat-tree DCNs.,https://doi.org/10.1109/INFOCOM.2015.7218376,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Efficient broadcast on fragmented spectrum in cognitive radio networks.,https://doi.org/10.1109/INFOCOM.2015.7218377,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Improved rendezvous algorithms for heterogeneous cognitive radio networks.,https://doi.org/10.1109/INFOCOM.2015.7218378,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Optimal secondary user packet size in mobile cognitive radio networks under fading channels.,https://doi.org/10.1109/INFOCOM.2015.7218379,2015,A,IEEE Conference on Computer Communications (INFOCOM)
SpecGuard: Spectrum misuse detection in dynamic spectrum access systems.,https://doi.org/10.1109/INFOCOM.2015.7218380,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Reliable multicast routing for software-defined networks.,https://doi.org/10.1109/INFOCOM.2015.7218381,2015,A,IEEE Conference on Computer Communications (INFOCOM)
A distributed and robust SDN control plane for transactional network updates.,https://doi.org/10.1109/INFOCOM.2015.7218382,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Cracking network monitoring in DCNs with SDN.,https://doi.org/10.1109/INFOCOM.2015.7218383,2015,A,IEEE Conference on Computer Communications (INFOCOM)
UbiFlow: Mobility management in urban-scale software defined IoT.,https://doi.org/10.1109/INFOCOM.2015.7218384,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Composite event coverage in wireless sensor networks with heterogeneous sensors.,https://doi.org/10.1109/INFOCOM.2015.7218385,2015,A,IEEE Conference on Computer Communications (INFOCOM)
On the construction of maximum-quality aggregation trees in deadline-constrained WSNs.,https://doi.org/10.1109/INFOCOM.2015.7218386,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Boosting sensor network calculus by thoroughly bounding cross-traffic.,https://doi.org/10.1109/INFOCOM.2015.7218387,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Minimizing the maximum sensor movement for barrier coverage in the plane.,https://doi.org/10.1109/INFOCOM.2015.7218388,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Queuing the trust: Secure backpressure algorithm against insider threats in wireless networks.,https://doi.org/10.1109/INFOCOM.2015.7218389,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Game-theory-based batch identification of invalid signatures in wireless mobile networks.,https://doi.org/10.1109/INFOCOM.2015.7218390,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Exploiting mobile social behaviors for Sybil detection.,https://doi.org/10.1109/INFOCOM.2015.7218391,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Network anti-inference: A fundamental perspective on proactive strategies to counter flow inference.,https://doi.org/10.1109/INFOCOM.2015.7218392,2015,A,IEEE Conference on Computer Communications (INFOCOM)
ISP-friendly peer-assisted on-demand streaming of long duration content in BBC iPlayer.,https://doi.org/10.1109/INFOCOM.2015.7218393,2015,A,IEEE Conference on Computer Communications (INFOCOM)
On the impossibility of efficient self-stabilization in virtual overlays with churn.,https://doi.org/10.1109/INFOCOM.2015.7218394,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Network latency prediction for personal devices: Distance-feature decomposition from 3D sampling.,https://doi.org/10.1109/INFOCOM.2015.7218395,2015,A,IEEE Conference on Computer Communications (INFOCOM)
PeerClean: Unveiling peer-to-peer botnets through dynamic group behavior analysis.,https://doi.org/10.1109/INFOCOM.2015.7218396,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Femto-matching: Efficient traffic offloading in heterogeneous cellular networks.,https://doi.org/10.1109/INFOCOM.2015.7218397,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Radio resource allocation in heterogeneous wireless networks: A spatial-temporal perspective.,https://doi.org/10.1109/INFOCOM.2015.7218398,2015,A,IEEE Conference on Computer Communications (INFOCOM)
ADMM based algorithm for eICIC configuration in heterogeneous cellular networks.,https://doi.org/10.1109/INFOCOM.2015.7218399,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Performance analysis for two-tier cellular systems based on probabilistic distance models.,https://doi.org/10.1109/INFOCOM.2015.7218400,2015,A,IEEE Conference on Computer Communications (INFOCOM)
How bad are the rogues' impact on enterprise 802.11 network performance?,https://doi.org/10.1109/INFOCOM.2015.7218401,2015,A,IEEE Conference on Computer Communications (INFOCOM)
On the accuracy of smartphone-based mobile network measurement.,https://doi.org/10.1109/INFOCOM.2015.7218402,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Exploiting causes and effects of wireless link correlation for better performance.,https://doi.org/10.1109/INFOCOM.2015.7218403,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Dissecting packet loss in mobile broadband networks from the edge.,https://doi.org/10.1109/INFOCOM.2015.7218404,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Exploiting large system dynamics for designing simple data center schedulers.,https://doi.org/10.1109/INFOCOM.2015.7218405,2015,A,IEEE Conference on Computer Communications (INFOCOM)
End-to-end scheduling for all-optical data centers.,https://doi.org/10.1109/INFOCOM.2015.7218406,2015,A,IEEE Conference on Computer Communications (INFOCOM)
RUSH: Routing and scheduling for hybrid data center networks.,https://doi.org/10.1109/INFOCOM.2015.7218407,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Rapier: Integrating routing and scheduling for coflow-aware data center networks.,https://doi.org/10.1109/INFOCOM.2015.7218408,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Joint sensing task and subband allocation for large-scale spectrum profiling.,https://doi.org/10.1109/INFOCOM.2015.7218409,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Priority differentiation in cognitive radio networks.,https://doi.org/10.1109/INFOCOM.2015.7218410,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Mode and user selection for multi-user MIMO WLANs without CSI.,https://doi.org/10.1109/INFOCOM.2015.7218411,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Changing channel without strings: Coordination-free wideband spectrum adaptation.,https://doi.org/10.1109/INFOCOM.2015.7218412,2015,A,IEEE Conference on Computer Communications (INFOCOM)
On the co-existence of distributed and centralized routing control-planes.,https://doi.org/10.1109/INFOCOM.2015.7218413,2015,A,IEEE Conference on Computer Communications (INFOCOM)
OFFICER: A general optimization framework for OpenFlow rule allocation and endpoint policy enforcement.,https://doi.org/10.1109/INFOCOM.2015.7218414,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Virtual machine migration planning in software-defined networks.,https://doi.org/10.1109/INFOCOM.2015.7218415,2015,A,IEEE Conference on Computer Communications (INFOCOM)
The (surprising) computational power of the SDN data plane.,https://doi.org/10.1109/INFOCOM.2015.7218416,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Index policies for optimal mean-variance trade-off of inter-delivery times in real-time sensor networks.,https://doi.org/10.1109/INFOCOM.2015.7218417,2015,A,IEEE Conference on Computer Communications (INFOCOM)
"SDN-WISE: Design, prototyping and experimentation of a stateful SDN solution for WIreless SEnsor networks.",https://doi.org/10.1109/INFOCOM.2015.7218418,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Beyond duty cycling: Wake-up radio with selective awakenings for long-lived wireless sensing systems.,https://doi.org/10.1109/INFOCOM.2015.7218419,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Drawing dominant dataset from big sensory data in wireless sensor networks.,https://doi.org/10.1109/INFOCOM.2015.7218420,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Accelerating regular expression matching over compressed HTTP.,https://doi.org/10.1109/INFOCOM.2015.7218421,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Differentially private publication of general time-serial trajectory data.,https://doi.org/10.1109/INFOCOM.2015.7218422,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Detecting distributed signature-based intrusion: The case of multi-path routing attacks.,https://doi.org/10.1109/INFOCOM.2015.7218423,2015,A,IEEE Conference on Computer Communications (INFOCOM)
JITScope: Protecting web users from control-flow hijacking attacks.,https://doi.org/10.1109/INFOCOM.2015.7218424,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Online procurement auctions for resource pooling in client-assisted cloud storage systems.,https://doi.org/10.1109/INFOCOM.2015.7218425,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Provably delay efficient data retrieving in storage clouds.,https://doi.org/10.1109/INFOCOM.2015.7218426,2015,A,IEEE Conference on Computer Communications (INFOCOM)
StoreApp: A shared storage appliance for efficient and scalable virtualized Hadoop clusters.,https://doi.org/10.1109/INFOCOM.2015.7218427,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Location-aware associated data placement for geo-distributed data-intensive applications.,https://doi.org/10.1109/INFOCOM.2015.7218428,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Robust optimization of cognitive radio networks powered by energy harvesting.,https://doi.org/10.1109/INFOCOM.2015.7218429,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Optimal multicast in dense multi-channel multi-radio wireless networks.,https://doi.org/10.1109/INFOCOM.2015.7218430,2015,A,IEEE Conference on Computer Communications (INFOCOM)
WINET: Indoor white space network design.,https://doi.org/10.1109/INFOCOM.2015.7218431,2015,A,IEEE Conference on Computer Communications (INFOCOM)
MadeCR: Correlation-based malware detection for cognitive radio.,https://doi.org/10.1109/INFOCOM.2015.7218432,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Minimum control latency of dynamic networks.,https://doi.org/10.1109/INFOCOM.2015.7218433,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Optimized network traffic engineering using segment routing.,https://doi.org/10.1109/INFOCOM.2015.7218434,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Compact location encodings for scalable Internet routing.,https://doi.org/10.1109/INFOCOM.2015.7218435,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Policy-compliant path diversity and bisection bandwidth.,https://doi.org/10.1109/INFOCOM.2015.7218436,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Local face-view barrier coverage in camera sensor networks.,https://doi.org/10.1109/INFOCOM.2015.7218437,2015,A,IEEE Conference on Computer Communications (INFOCOM)
On heterogeneous neighbor discovery in wireless sensor networks.,https://doi.org/10.1109/INFOCOM.2015.7218438,2015,A,IEEE Conference on Computer Communications (INFOCOM)
On 2-way neighbor discovery in wireless networks with directional antennas.,https://doi.org/10.1109/INFOCOM.2015.7218439,2015,A,IEEE Conference on Computer Communications (INFOCOM)
VM-tracking: Visual-motion sensing integration for real-time human tracking.,https://doi.org/10.1109/INFOCOM.2015.7218440,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Original SYN: Finding machines hidden behind firewalls.,https://doi.org/10.1109/INFOCOM.2015.7218441,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Agile virtualized infrastructure to proactively defend against cyber attacks.,https://doi.org/10.1109/INFOCOM.2015.7218442,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Adversary-aware IP address randomization for proactive agility against sophisticated attackers.,https://doi.org/10.1109/INFOCOM.2015.7218443,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Dynamic defense strategy against advanced persistent threat with insiders.,https://doi.org/10.1109/INFOCOM.2015.7218444,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Content caching and delivery over heterogeneous wireless networks.,https://doi.org/10.1109/INFOCOM.2015.7218445,2015,A,IEEE Conference on Computer Communications (INFOCOM)
On optimal diversity in network-coding-based routing in wireless networks.,https://doi.org/10.1109/INFOCOM.2015.7218446,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Low-delay distributed source coding for time-varying sources with unknown statistics.,https://doi.org/10.1109/INFOCOM.2015.7218447,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Network coding-based multicast in multi-hop CRNs under uncertain spectrum availability.,https://doi.org/10.1109/INFOCOM.2015.7218448,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Trajectory aware macro-cell planning for mobile users.,https://doi.org/10.1109/INFOCOM.2015.7218449,2015,A,IEEE Conference on Computer Communications (INFOCOM)
A correlated shadowing model for urban wireless networks.,https://doi.org/10.1109/INFOCOM.2015.7218450,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Supporting WiFi and LTE co-existence.,https://doi.org/10.1109/INFOCOM.2015.7218451,2015,A,IEEE Conference on Computer Communications (INFOCOM)
SPIRO: Turning elephants into mice with efficient RF transport.,https://doi.org/10.1109/INFOCOM.2015.7218452,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Measurement and modeling of user transitioning among networks.,https://doi.org/10.1109/INFOCOM.2015.7218453,2015,A,IEEE Conference on Computer Communications (INFOCOM)
On factors affecting the usage and adoption of a nation-wide TV streaming service.,https://doi.org/10.1109/INFOCOM.2015.7218454,2015,A,IEEE Conference on Computer Communications (INFOCOM)
A behavior-aware profiling of handheld devices.,https://doi.org/10.1109/INFOCOM.2015.7218455,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Exploring full-duplex gains in multi-cell wireless networks: A spatial stochastic framework.,https://doi.org/10.1109/INFOCOM.2015.7218456,2015,A,IEEE Conference on Computer Communications (INFOCOM)
HybridSwap: A scalable and synthetic framework for guest swapping on virtualization platform.,https://doi.org/10.1109/INFOCOM.2015.7218457,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Application-specific configuration selection in the cloud: Impact of provider policy and potential of systematic testing.,https://doi.org/10.1109/INFOCOM.2015.7218458,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Energy-efficient heuristics for job assignment in processor-sharing server farms.,https://doi.org/10.1109/INFOCOM.2015.7218459,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Need for speed: CORA scheduler for optimizing completion-times in the cloud.,https://doi.org/10.1109/INFOCOM.2015.7218460,2015,A,IEEE Conference on Computer Communications (INFOCOM)
HySIM: A hybrid spectrum and information market for TV white space networks.,https://doi.org/10.1109/INFOCOM.2015.7218461,2015,A,IEEE Conference on Computer Communications (INFOCOM)
PPER: Privacy-preserving economic-robust spectrum auction in wireless networks.,https://doi.org/10.1109/INFOCOM.2015.7218462,2015,A,IEEE Conference on Computer Communications (INFOCOM)
Differentially private and strategy-proof spectrum auction with approximate revenue maximization.,https://doi.org/10.1109/INFOCOM.2015.7218463,2015,A,IEEE Conference on Computer Communications (INFOCOM)
A cloudlet-based multi-lateral resource exchange framework for mobile users.,https://doi.org/10.1109/INFOCOM.2015.7218464,2015,A,IEEE Conference on Computer Communications (INFOCOM)
